job_id,title_raw,our_family_code,our_sector,soc_code,soc_title,match_tier,matched_onet_title,job_zone
6577ba72-852e-4599-b32f-b0c3f251d4e2,Controls Specialist,welding_fabrication,construction,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",exact,Control Specialist,3
e73281bb-0683-49a6-bc48-ab8200c5a24e,Controls Specialist - 2nd Shift,welding_fabrication,construction,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",exact,Control Specialist,3
f5eb48d2-7e4b-4c9c-a8ae-ab5bcf752b57,Crane Operator,building_construction_technology,construction,53-7021.00,Crane and Tower Operators,exact,Crane Operator,3
7a508f1f-3d81-4229-a40f-2efe2a7717a2,Cut & Trim Technician,utility_public_works,public_safety,49-3023.00,Automotive Service Technicians and Mechanics,fuzzy,Trim Technician,3
15854c98-614e-49d2-a91d-486547fc8a96,Cut and Trim Technician,utility_public_works,public_safety,49-3023.00,Automotive Service Technicians and Mechanics,fuzzy,Trim Technician,3
15816950-95b7-4ba9-9248-0f0a88ee268d,Drawing Operator II,manufacturing_production,manufacturing,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",exact,Drawing Operator,2
e8182e8c-0173-41e3-a046-b8061ff9ee8a,Drawing Operator II,manufacturing_production,manufacturing,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",exact,Drawing Operator,2
da799e36-dc00-4bd0-83ba-af0c37b2a27e,ECM Machine Operator,manufacturing_production,manufacturing,17-3026.00,Industrial Engineering Technologists and Technicians,fuzzy,Machine Operator,3
ee7da4c4-6f75-482f-a406-24c03d68ca9a,Electrical Apprentice,electrical,construction,47-3013.00,Helpers--Electricians,exact,Electrical Apprentice,2
6ed93fa8-e5b5-4607-9d97-86e39f0722ba,Electrical Assembler,manufacturing_production,manufacturing,51-2022.00,Electrical and Electronic Equipment Assemblers,exact,Electrical Assembler,2
93fa018e-38a7-49d0-9e6c-77bc1870fddc,Electrical Assembler,manufacturing_production,manufacturing,51-2022.00,Electrical and Electronic Equipment Assemblers,exact,Electrical Assembler,2
d2585c06-4071-4ab4-9e96-2b596c589085,Electrical Assembler,manufacturing_production,manufacturing,51-2022.00,Electrical and Electronic Equipment Assemblers,exact,Electrical Assembler,2
7dd072c9-909a-4ecf-afea-d2a6f1fa4626,Electrical Assembler - Beginning of the Week,manufacturing_production,manufacturing,51-2022.00,Electrical and Electronic Equipment Assemblers,segment,Electrical Assembler,2
11e3b03d-57ad-41a4-aa76-6bec05ab207d,Electrical Assembler - BOW,manufacturing_production,manufacturing,51-2022.00,Electrical and Electronic Equipment Assemblers,segment,Electrical Assembler,2
7e5bc3eb-0f14-422b-9c62-a5b73e1036e0,Electrical Assembler - BOW,manufacturing_production,manufacturing,51-2022.00,Electrical and Electronic Equipment Assemblers,segment,Electrical Assembler,2
c0da30a3-9886-4064-847f-2e2639936917,Electrical Assembler - End of the week,manufacturing_production,manufacturing,51-2022.00,Electrical and Electronic Equipment Assemblers,segment,Electrical Assembler,2
2598377b-db2f-4730-8df3-dfebf8ff1686,Electrical Assembler - EOW,manufacturing_production,manufacturing,51-2022.00,Electrical and Electronic Equipment Assemblers,segment,Electrical Assembler,2
c240e635-1543-461b-9543-ebaea492cf2b,Electrical Controls Specialist,electrical,construction,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",fuzzy,Control Specialist,3
a5ff70b4-693e-4453-9519-65d078f541b6,"Electrical Maintenance Team Technician, 1st Shift, BlueOval Battery Park Michigan",manufacturing_production,manufacturing,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,fuzzy,Electrical Maintenance Technician,3
b1169d14-4b05-4cac-bdf9-e39eef43d90b,"Electrical Maintenance Team Technician, 2nd Shift, BlueOval Battery Park Michigan",manufacturing_production,manufacturing,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,fuzzy,Electrical Maintenance Technician,3
0725c9e3-d523-4b18-ba1f-03ee41d204f3,"Electrical Maintenance Technician, BlueOval Battery Park Michigan- PACK",industrial_maintenance,manufacturing,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,segment,Electrical Maintenance Technician,3
bb673a17-ec09-4030-baf5-07cbb08abcae,"Electrical, Controls & Operability Monitoring Technical Leader",utility_public_works,public_safety,11-9041.00,Architectural and Engineering Managers,segment,Electrical PM,5
54948c7c-b021-4e00-8ef2-78607a240b21,Electrician,electrical,construction,47-2111.00,Electricians,exact,Electricians,3
ba15d1ca-d836-4150-95d0-4d5829378ff1,Electrician - Sr. Electronic Technician,electrical,construction,47-2111.00,Electricians,segment,Electricians,3
d56c866c-0eeb-4d7f-b9e3-f2e28ae2eb31,Electrician - Sr. Electronic Technician,electrical,construction,47-2111.00,Electricians,segment,Electricians,3
904fbc7d-d495-48f0-a82f-e47f7edb8c44,Electrician — Journey Level,electrical,construction,47-2111.00,Electricians,segment,Electricians,3
82379e34-8d7d-4811-9a35-e86f627993b5,Electro - Mechanical Maintenance Technician 3rd Shift,manufacturing_production,manufacturing,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",fuzzy,Electro-Mechanical Technician,3
b64c9ecb-e22e-485c-bfb2-40375f87b738,Electro Mechanical Technician,industrial_electrical_technology,manufacturing,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",exact,Electro-Mechanical Technician,3
3acfbf9b-fa19-4eb8-ac7d-27ca1f3c0fa4,Electro-Mechanical Maintenance Technician,industrial_maintenance,manufacturing,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",fuzzy,Electro-Mechanical Technician,3
4439e8f7-35e7-4cee-8bfc-e64ef86585aa,Electromechanical Technician,industrial_electrical_technology,manufacturing,51-2023.00,Electromechanical Equipment Assemblers,exact,Electromechanical Technician,2
1bf0ac7a-e529-4e85-9cdb-5bea8e082fd1,Electronic Technician,electrical,construction,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,exact,Electronics Technician,3
e1ff690b-582e-4ee1-a891-c57c931af354,Electronics Assembly Technician - 1st Shift,manufacturing_production,manufacturing,51-2022.00,Electrical and Electronic Equipment Assemblers,exact,Electronics Assembly Technician,2
ff5f7cf8-6033-476f-922a-0d8c9a31f66d,Electronics Assembly Technician - 2nd Shift,manufacturing_production,manufacturing,51-2022.00,Electrical and Electronic Equipment Assemblers,exact,Electronics Assembly Technician,2
bca7fb92-2b35-4257-96e6-4b4ba9543c71,Electronics Assembly Technician - Weekend Shift,manufacturing_production,manufacturing,51-2022.00,Electrical and Electronic Equipment Assemblers,exact,Electronics Assembly Technician,2
3a56d933-b705-4d64-af12-3b0eccf4eee4,Entry Level - Industrial Plumber/Steamfitter,plumbing,construction,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",segment,Steamfitter,3
34197b18-ddab-491b-8d8c-9bba7418e4c6,Entry Level - Industrial Plumber/Steamfitter (3rd Shift),plumbing,construction,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",segment,Steamfitter,3
d45c9e30-75d4-4fd4-8c5d-5f74efc05be6,Environmental Health & Safety (EHS) Specialist,other_transportation,transportation,19-5011.00,Occupational Health and Safety Specialists,segment,EHS Specialist,4
a7e40be5-b16b-402f-9c30-284ce409cdd9,Extruder Operator,manufacturing_production,manufacturing,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",exact,Extruder Operator,2
f196f038-80ac-4e49-bffb-3e62540dbb6d,Extruder Operator I,manufacturing_production,manufacturing,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",exact,Extruder Operator,2
3ecaaebf-ef87-4111-bb8d-13ee3cdabd7b,Extruder Operator II,manufacturing_production,manufacturing,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",exact,Extruder Operator,2
7b12cd8f-f67a-4e7c-8890-2a3b1edbe2b7,Extruder Operator II (2nd Shift),manufacturing_production,manufacturing,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",exact,Extruder Operator,2
ae8ce55e-00e5-4a04-9718-e499f5773915,Fabrication Associate I,manufacturing_production,manufacturing,,,unmapped,,
12ff899c-eba8-4e35-93f0-6fa10d945159,Fabrication Associate II,manufacturing_production,manufacturing,,,unmapped,,
9f533c5e-52a1-486a-a2e7-021b7c925997,Fabrication Inspector - Intermediate HRLY,manufacturing_production,manufacturing,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",segment,Fabrication Inspector,2
364bb85e-da99-4316-9ac5-af3a0299a604,Fabrication Operator,manufacturing_production,manufacturing,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",exact,Fabrication Operator,2
42e982e9-d0e3-4414-adb8-f609b65cbe82,Fabrication Operator,manufacturing_production,manufacturing,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",exact,Fabrication Operator,2
9bb4af9d-b953-4bca-b642-f123f9cbcb10,Fabrication Operator,manufacturing_production,manufacturing,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",exact,Fabrication Operator,2
9cf4d0d9-041a-4dd1-b30c-9f711b89ec9d,Fabrication Operator,manufacturing_production,manufacturing,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",exact,Fabrication Operator,2
b58e0905-7d37-4caf-9f89-efa1cdfb48fb,Fabrication Operator,manufacturing_production,manufacturing,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",exact,Fabrication Operator,2
c7d56a96-6de7-400d-8717-e85ec9fe736b,Fabrication Operator,manufacturing_production,manufacturing,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",exact,Fabrication Operator,2
a1db36fa-6d5a-4cda-923a-fa0202fb0e3a,Fabrication Technician - 1st Shift,manufacturing_production,manufacturing,47-2211.00,Sheet Metal Workers,exact,Fabrication Technician,2
158478c1-b81f-45de-ac6b-e0295ca47bc4,Fabrication Technician - 2nd Shift,manufacturing_production,manufacturing,47-2211.00,Sheet Metal Workers,exact,Fabrication Technician,2
b2ba592f-058b-43a1-b003-617c6f89a92c,Facilities Maintenance Supervisor,industrial_maintenance,manufacturing,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",exact,Facilities Maintenance Supervisor,3
0935af0f-1a91-41d9-8794-558b850a4cc8,Facilities/Maintenance Leader,electrical,construction,,,unmapped,,
e5f6f964-1f89-4670-88d5-1e7e9903895c,Facility Maintenance - Mechanical Technician,manufacturing_production,manufacturing,17-3027.00,Mechanical Engineering Technologists and Technicians,segment,Mechanical Technician,3
23b316c2-58cc-49f5-885f-831ae7668408,Facility Maintenance Mechanical Technician,manufacturing_production,manufacturing,49-9071.00,"Maintenance and Repair Workers, General",fuzzy,Facility Maintenance Technician,3
7c17153b-e5dd-419b-be33-2f73909238a1,Factory Serviceability Lead,manufacturing_production,manufacturing,,,unmapped,,
0ac9a9ac-3fa2-4766-9de7-3771f5393e06,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
25bdeb9c-6065-459e-9e6d-884eff87af51,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
268dd605-3bff-4563-ab00-de5ff47358a1,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
2ba0faf5-16d9-40ec-ae62-43b114d277ad,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
35c85091-8485-4aae-87dd-8908d6dd2cfc,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
45535bb3-e439-40fe-8771-d243e56e4784,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
49901a3c-4bf5-43a9-95ff-55190786efcd,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
6621b1b9-3830-4fc2-805b-95751912b6ae,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
71505721-47bd-44df-97bf-739ca4358a73,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
7985b674-f45e-43f3-94e4-9db0e8cd4c99,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
8e85dda2-76e5-4568-9410-6ec01d733680,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
9c6bc557-f74d-4e7b-96b8-8cca68212912,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
9ea50e58-c05a-4f33-bf4e-0ea733c40c91,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
a3d42866-783e-47b3-9ffe-cbdbc60ff692,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
a4890ce1-b6a6-48f4-8544-01bd68649d67,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
aecb330c-3b4f-42e9-8211-fcfe3dd2e838,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
b0677759-9c1d-478f-8e04-71c859b8420f,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
b5eb6630-f8fa-4f4b-8b46-df30db6d53b0,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
c09c6522-c23b-45c1-ac8c-d448f806bcc7,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
c7f25fb7-003e-4117-b5af-7b72e6c15b35,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
c832c77f-2dfb-4aae-8d06-1b044f5f3a6a,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
ccea53d6-cffb-4210-b111-6005ca6ca293,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
d3b72979-f0b4-4079-8a2f-9631833081e3,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
f16035a3-f4fa-4646-acf5-75b0ba0b0f03,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
f39b2b0c-778f-47c5-8f6d-4b9353db57a6,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
f7f1baff-6f2f-455b-8d73-5052f77b4e9c,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
fd62e3ae-e6a1-413c-a62a-257e59ee9ea4,Field Service Representative,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
54a85933-ac91-4bb7-a8c3-ad12371a412b,Field Service Representative - Cooling,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
17d665c5-5c98-4557-aeb3-24a0101de23b,Field Service Representative - Cooling/HVAC,hvac_r,construction,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
c18da972-c177-4b98-8562-0e1c36300516,Field Service Representative - Cooling/HVAC,hvac_r,construction,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
dd7b3af9-3615-4d55-ab43-0226b99b8ecf,Field Service Representative - Cooling/HVAC,hvac_r,construction,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
e2ae65a8-1bdb-4589-bb19-41cd8fce7143,Field Service Representative - Cooling/HVAC,hvac_r,construction,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
398da005-863a-485c-a972-f555fcc71f5e,Field Service Representative - Drives/Industry,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
d51b66ae-7f36-49d6-b1d1-88a4d2d5ecef,Field Service Representative - Houston,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
385cfaef-8bd9-48df-be8e-8bb0535f2745,Field Service Representative - HVAC/Cooling,hvac_r,construction,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
392f14b7-7f5d-4e24-a95c-91318ad5e80b,Field Service Representative - HVAC/Cooling,hvac_r,construction,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
c0b71da7-96b9-45a0-8e8f-abbaa203c3ed,Field Service Representative - HVAC/Cooling,hvac_r,construction,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
4d6da311-a83e-4038-a6ad-b6b600fbc4b8,Field Service Representative - Industrial Drives,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
802cf82f-3796-4c28-99aa-b1be6a4d131a,Field Service Representative - Midland TX,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
0b2094f1-d7de-44dc-b78d-d6fe96220ca2,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
16e69638-bce6-4180-bf83-70003c48ceb6,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
2caf03db-f954-417f-bc1e-4ef4b54ba51a,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
434eae20-62ae-4dba-971f-f74762e75f29,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
4e19e54f-bbc8-4fd7-b592-eec1b5dd3bb6,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
55ca320c-2898-40a9-9512-907c637508ab,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
57a1c277-a37a-4091-b877-f6ab99ac01a2,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
647360fb-fa0c-4c27-8cce-7a4731455992,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
7789a644-914e-453c-8e78-836445cb72bd,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
7c726160-4272-4203-be59-364c6cae2fa8,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
7e5a2f8c-09f9-42b5-8cc6-7baf25649377,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
81e04e0e-0e99-4eb7-8b8a-994c2d5cf5a8,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
92e5f1b5-0e06-4215-837a-f75bcd47ddbd,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
c98f5980-0f8d-4ab0-8c1e-0b16113ef018,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
d330455d-bacf-4004-b755-c3666b7aff3d,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
d411181b-585d-4f75-80c2-63a39a2a40ae,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
dd301bdc-0e82-4e98-9e14-57c8247c0260,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
e52072e3-93e2-4e88-8340-eceb970da6d3,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
ec5d5351-3673-4b88-a693-a4e7fec46548,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
ecc18b35-9678-47ef-ae7a-4f64ec22b72f,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
f4475744-1842-4165-8bf2-e17d66211754,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
f8dd21d1-4633-4d20-bace-3a825177e6ef,Field Service Representative - Power Distribution/Electrical,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
e3eb9c0f-f1a7-469a-96c7-f150ca210f41,Field Service Representative - Power Services,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
fc8fdee4-91f5-49cf-ba33-cce6873a385d,Field Service Representative - San Antonio,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
22c27a24-d388-440a-8090-3bc82fd570bb,Field Service Representative - Secure Power,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
b1738c22-9ac6-43b0-9bc0-5ac507da52cc,Field Service Representative - Secure Power,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
0e5ce6fa-40ed-4443-a9cc-c6ccb5d359d1,Field Service Representative - Secure Power/Electronic,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
2d4478e8-6572-4cea-9bed-ebb35b0452ad,Field Service Representative - Secure Power/Electronic,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
738888d5-42a6-46d6-a8f2-415f663dda9f,Field Service Representative - Secure Power/Electronic,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
73a16c7c-94fa-49c2-ae21-ab8a7d619248,Field Service Representative - Secure Power/Electronic,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
e8cf49c7-cb87-4f30-bec8-ec0af7562ae6,Field Service Representative - Secure Power/Electronic,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
dfd47537-1c93-4b04-a168-9c6f84c94ab7,Field Service Representative - Travel Team,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,segment,Field Service Representative,2
598ea6fb-e180-482f-865e-f6c99f9d94c0,Field Service Representative I,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
751cd10c-91de-4229-ab15-21afaefd9de7,Field Service Representative I,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
8acb0f46-dbf8-4d91-90f9-c144d9b8e190,Field Service Representative I,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
a25b80fb-8867-4bcf-a7f1-659b46569740,Field Service Representative I,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
a73a1c20-1806-418a-93c9-d8d84fa23ae3,Field Service Representative I,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
ba8a282c-7b09-40d1-9b05-f71768d3a5f8,Field Service Representative I,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
dbcdcc74-0ea5-4c37-ad66-1bbc27f2fd34,Field Service Representative I,industrial_maintenance,manufacturing,43-4051.00,Customer Service Representatives,exact,Field Service Representative,2
129030bc-0db8-4ed9-b4c0-25583cbef1ba,Field Service Technician,industrial_maintenance,manufacturing,49-9081.00,Wind Turbine Service Technicians,exact,Field Service Technician,3
b23171fa-a0de-4031-9f33-756d630e3e42,Field Service Technician,automotive_ev_service,transportation,49-9081.00,Wind Turbine Service Technicians,exact,Field Service Technician,3
f49de743-0a5c-466f-aa6e-85a5e1abb8bf,Field Service Technician,industrial_maintenance,manufacturing,49-9081.00,Wind Turbine Service Technicians,exact,Field Service Technician,3
f90cc900-a150-4df5-aeca-bd98decd59f9,Field Service Technician - Cooling,automotive_ev_service,transportation,49-9081.00,Wind Turbine Service Technicians,segment,Field Service Technician,3
499889fc-abe6-4ce3-9b87-b45c86330104,Field Service Technician - Cooling/HVAC,hvac_r,construction,49-9081.00,Wind Turbine Service Technicians,segment,Field Service Technician,3
60f105d2-ec72-4b80-a510-97bfac1a2adc,Field Service Technician - Cooling/HVAC,hvac_r,construction,49-9081.00,Wind Turbine Service Technicians,segment,Field Service Technician,3
77c1a73f-3ae8-4683-a995-20db4141913d,Field Service Technician - Cooling/HVAC,hvac_r,construction,49-9081.00,Wind Turbine Service Technicians,segment,Field Service Technician,3
77cde4a3-8727-463a-afa3-409b41b024a6,Field Service Technician - Cooling/HVAC,hvac_r,construction,49-9081.00,Wind Turbine Service Technicians,segment,Field Service Technician,3
abf6ab43-6885-4204-bbd9-32afe03d41c3,Field Service Technician - Cooling/HVAC,hvac_r,construction,49-9081.00,Wind Turbine Service Technicians,segment,Field Service Technician,3
619f163a-21a4-402f-ab9c-510eb8b05894,Field Service Technician - HVAC/Cooling,hvac_r,construction,49-9081.00,Wind Turbine Service Technicians,segment,Field Service Technician,3
84ee4830-5a83-48d2-8872-a5a40e7f329b,Field Service Technician - HVAC/Cooling,hvac_r,construction,49-9081.00,Wind Turbine Service Technicians,segment,Field Service Technician,3
c1557174-f263-4b94-acae-541575223397,Field Service Technician - HVAC/Cooling,hvac_r,construction,49-9081.00,Wind Turbine Service Technicians,segment,Field Service Technician,3
d3af7c8c-9f9c-4ac0-ad88-04765bb449a5,Field Service Technician - HVAC/Cooling,hvac_r,construction,49-9081.00,Wind Turbine Service Technicians,segment,Field Service Technician,3
7cc7a138-9a3b-4c21-aac3-92cc5bb50efd,Field Service Technician I,automotive_ev_service,transportation,49-9081.00,Wind Turbine Service Technicians,exact,Field Service Technician,3
b6eedce9-377a-4308-87b9-42bfdd920b97,Field Service Technician I,automotive_ev_service,transportation,49-9081.00,Wind Turbine Service Technicians,exact,Field Service Technician,3
dde856d5-1a5e-449a-b28c-c621262d2fdb,Field Service Technician I,automotive_ev_service,transportation,49-9081.00,Wind Turbine Service Technicians,exact,Field Service Technician,3
4f09ba62-f310-4d0e-820d-c4046877a994,Field Service Technician-1,industrial_maintenance,manufacturing,49-9081.00,Wind Turbine Service Technicians,exact,Field Service Technician,3
30461847-21a9-44c4-a4e8-e702395d0552,Field Service Technician-2,automotive_ev_service,transportation,49-9081.00,Wind Turbine Service Technicians,exact,Field Service Technician,3
97b88c9e-cc88-44ed-91bc-d427e167938c,Fire Alarm Installer,security_systems_locksmithing,construction,49-2098.00,Security and Fire Alarm Systems Installers,exact,Fire Alarm Installer,3
aa811a27-0a08-4d88-a8ac-5eb9574db89b,GE Vernova Project Management Specialist,manufacturing_production,manufacturing,13-1082.00,Project Management Specialists,fuzzy,Project Management Specialist,4
